"country","year","age_group","gender","education","status","sector_group","population"
"Kenya",2030,"15-24","male","no","unemployed",NA,7741
"Kenya",2030,"15-24","male","primary","employed","Agriculture",27445
"Kenya",2030,"15-24","male","primary","employed","Industry",20950
"Kenya",2030,"15-24","male","primary","employed","Services",43463
"Kenya",2030,"15-24","male","primary","inactive",NA,123905
"Kenya",2030,"15-24","male","primary","student",NA,203535
"Kenya",2030,"15-24","male","primary","unemployed",NA,13311
"Kenya",2030,"15-24","male","secondary","employed","Agriculture",542091
"Kenya",2030,"15-24","male","secondary","employed","Industry",498657
"Kenya",2030,"15-24","male","secondary","employed","Services",918173
"Kenya",2030,"15-24","male","secondary","inactive",NA,231187
"Kenya",2030,"15-24","male","secondary","student",NA,2609413
"Kenya",2030,"15-24","male","secondary","unemployed",NA,283855
"Kenya",2030,"15-24","male","tertiary","employed","Agriculture",15920
"Kenya",2030,"15-24","male","tertiary","employed","Industry",10464
"Kenya",2030,"15-24","male","tertiary","employed","Services",28452
"Kenya",2030,"15-24","male","tertiary","inactive",NA,321805
"Kenya",2030,"15-24","male","tertiary","student",NA,1310
"Kenya",2030,"15-24","male","tertiary","unemployed",NA,7944
"Kenya",2030,"25-35","female","no","employed","Agriculture",100364
"Kenya",2030,"25-35","female","no","employed","Industry",45160
"Kenya",2030,"25-35","female","no","employed","Services",60387
"Kenya",2030,"25-35","female","no","inactive",NA,55125
"Kenya",2030,"25-35","female","no","student",NA,6839
"Kenya",2030,"25-35","female","no","unemployed",NA,7870
"Kenya",2030,"25-35","female","primary","employed","Agriculture",219614
"Kenya",2030,"25-35","female","primary","employed","Industry",101157
"Kenya",2030,"25-35","female","primary","employed","Services",163660
"Kenya",2030,"25-35","female","primary","inactive",NA,60310
"Kenya",2030,"25-35","female","primary","student",NA,9273
"Kenya",2030,"25-35","female","primary","unemployed",NA,19706
"Kenya",2030,"25-35","female","secondary","employed","Agriculture",798222
"Kenya",2030,"25-35","female","secondary","employed","Industry",307046
"Kenya",2030,"25-35","female","secondary","employed","Services",1914650
"Kenya",2030,"25-35","female","secondary","inactive",NA,400197
"Kenya",2030,"25-35","female","secondary","student",NA,77349
"Kenya",2030,"25-35","female","secondary","unemployed",NA,130223
"Kenya",2030,"25-35","female","tertiary","employed","Agriculture",63324
"Kenya",2030,"25-35","female","tertiary","employed","Industry",76426
"Kenya",2030,"25-35","female","tertiary","employed","Services",500542
"Kenya",2030,"25-35","female","tertiary","inactive",NA,62759
"Kenya",2030,"25-35","female","tertiary","student",NA,74496
"Kenya",2030,"25-35","female","tertiary","unemployed",NA,34154
"Kenya",2030,"25-35","male","no","employed","Agriculture",192105
"Kenya",2030,"25-35","male","no","employed","Industry",46732
"Kenya",2030,"25-35","male","no","employed","Services",63285
"Kenya",2030,"25-35","male","no","inactive",NA,30620
"Kenya",2030,"25-35","male","no","student",NA,4683
"Kenya",2030,"25-35","male","no","unemployed",NA,10903
"Kenya",2030,"25-35","male","primary","employed","Agriculture",201594
"Kenya",2030,"25-35","male","primary","employed","Industry",125145
"Kenya",2030,"25-35","male","primary","employed","Services",135768
"Kenya",2030,"25-35","male","primary","inactive",NA,25498
"Kenya",2030,"25-35","male","primary","student",NA,8132
"Kenya",2030,"25-35","male","primary","unemployed",NA,17757
"Kenya",2030,"25-35","male","secondary","employed","Agriculture",803145
"Kenya",2030,"25-35","male","secondary","employed","Industry",836129
"Kenya",2030,"25-35","male","secondary","employed","Services",1527292
"Kenya",2030,"25-35","male","secondary","inactive",NA,157382
"Kenya",2030,"25-35","male","secondary","student",NA,110705
"Kenya",2030,"25-35","male","secondary","unemployed",NA,122192
"Kenya",2030,"25-35","male","tertiary","employed","Agriculture",103681
"Kenya",2030,"25-35","male","tertiary","employed","Industry",137437
"Kenya",2030,"25-35","male","tertiary","employed","Services",426071
"Kenya",2030,"25-35","male","tertiary","inactive",NA,15933
"Kenya",2030,"25-35","male","tertiary","student",NA,127635
"Kenya",2030,"25-35","male","tertiary","unemployed",NA,29406
"Rwanda",2015,"15-24","female","no","employed","Agriculture",239024
"Rwanda",2015,"15-24","female","no","employed","Industry",2538
"Rwanda",2015,"15-24","female","no","employed","Services",36394
"Rwanda",2015,"15-24","female","no","inactive",NA,198914
"Rwanda",2015,"15-24","female","no","student",NA,134062
"Rwanda",2015,"15-24","female","no","unemployed",NA,50026
"Rwanda",2015,"15-24","female","primary","employed","Agriculture",30601
"Rwanda",2015,"15-24","female","primary","employed","Industry",3775
"Rwanda",2015,"15-24","female","primary","employed","Services",14169
"Rwanda",2015,"15-24","female","primary","inactive",NA,28581
"Rwanda",2015,"15-24","female","primary","student",NA,108182
"Rwanda",2015,"15-24","female","primary","unemployed",NA,8043
"Rwanda",2015,"15-24","female","secondary","employed","Agriculture",28574
"Rwanda",2015,"15-24","female","secondary","employed","Industry",4962
"Rwanda",2015,"15-24","female","secondary","employed","Services",21107
"Rwanda",2015,"15-24","female","secondary","inactive",NA,25183
"Rwanda",2015,"15-24","female","secondary","student",NA,147647
"Rwanda",2015,"15-24","female","secondary","unemployed",NA,23633
"Rwanda",2015,"15-24","female","tertiary","employed","Agriculture",1333
"Rwanda",2015,"15-24","female","tertiary","employed","Services",4157
"Rwanda",2015,"15-24","female","tertiary","student",NA,6240
"Rwanda",2015,"15-24","female","tertiary","unemployed",NA,2730
"Rwanda",2015,"15-24","male","no","employed","Agriculture",169148
"Rwanda",2015,"15-24","male","no","employed","Industry",17062
"Rwanda",2015,"15-24","male","no","employed","Services",35970
"Rwanda",2015,"15-24","male","no","inactive",NA,95374
"Rwanda",2015,"15-24","male","no","student",NA,90008
"Rwanda",2015,"15-24","male","no","unemployed",NA,22074
"Rwanda",2015,"15-24","male","primary","employed","Agriculture",47163
"Rwanda",2015,"15-24","male","primary","employed","Industry",30716
"Rwanda",2015,"15-24","male","primary","employed","Services",58065
"Rwanda",2015,"15-24","male","primary","inactive",NA,41361
"Rwanda",2015,"15-24","male","primary","student",NA,227387
"Rwanda",2015,"15-24","male","primary","unemployed",NA,25068
"Rwanda",2015,"15-24","male","secondary","employed","Agriculture",18464
"Rwanda",2015,"15-24","male","secondary","employed","Industry",15183
"Rwanda",2015,"15-24","male","secondary","employed","Services",27344
"Rwanda",2015,"15-24","male","secondary","inactive",NA,12983
"Rwanda",2015,"15-24","male","secondary","student",NA,115908
"Rwanda",2015,"15-24","male","secondary","unemployed",NA,26866
"Rwanda",2015,"15-24","male","tertiary","employed","Agriculture",534
"Rwanda",2015,"15-24","male","tertiary","employed","Industry",1136
"Rwanda",2015,"15-24","male","tertiary","employed","Services",4165
"Rwanda",2015,"15-24","male","tertiary","student",NA,4860
"Rwanda",2015,"15-24","male","tertiary","unemployed",NA,3820
"Rwanda",2015,"25-35","female","no","employed","Agriculture",365234
"Rwanda",2015,"25-35","female","no","employed","Industry",6518
"Rwanda",2015,"25-35","female","no","employed","Services",44311
"Rwanda",2015,"25-35","female","no","inactive",NA,340915
"Rwanda",2015,"25-35","female","no","unemployed",NA,35564
"Rwanda",2015,"25-35","female","primary","employed","Agriculture",53426
"Rwanda",2015,"25-35","female","primary","employed","Industry",4985
"Rwanda",2015,"25-35","female","primary","employed","Services",19511
"Rwanda",2015,"25-35","female","primary","inactive",NA,27477
"Rwanda",2015,"25-35","female","primary","student",NA,10908
"Rwanda",2015,"25-35","female","primary","unemployed",NA,9001
"Rwanda",2015,"25-35","female","secondary","employed","Agriculture",37463
"Rwanda",2015,"25-35","female","secondary","employed","Industry",5103
"Rwanda",2015,"25-35","female","secondary","employed","Services",35353
"Rwanda",2015,"25-35","female","secondary","inactive",NA,31662
"Rwanda",2015,"25-35","female","secondary","student",NA,14978
"Rwanda",2015,"25-35","female","secondary","unemployed",NA,17591
"Rwanda",2015,"25-35","female","tertiary","employed","Agriculture",2054
"Rwanda",2015,"25-35","female","tertiary","employed","Industry",1331
"Rwanda",2015,"25-35","female","tertiary","employed","Services",17339
"Rwanda",2015,"25-35","female","tertiary","student",NA,6000
"Rwanda",2015,"25-35","female","tertiary","unemployed",NA,9722
"Rwanda",2015,"25-35","male","no","employed","Agriculture",266806
"Rwanda",2015,"25-35","male","no","employed","Industry",43077
"Rwanda",2015,"25-35","male","no","employed","Services",71296
"Rwanda",2015,"25-35","male","no","inactive",NA,137061
"Rwanda",2015,"25-35","male","no","unemployed",NA,27862
"Rwanda",2015,"25-35","male","primary","employed","Agriculture",99506
"Rwanda",2015,"25-35","male","primary","employed","Industry",42908
"Rwanda",2015,"25-35","male","primary","employed","Services",75520
"Rwanda",2015,"25-35","male","primary","inactive",NA,32146
"Rwanda",2015,"25-35","male","primary","student",NA,17446
"Rwanda",2015,"25-35","male","primary","unemployed",NA,21022
"Rwanda",2015,"25-35","male","secondary","employed","Agriculture",32605
"Rwanda",2015,"25-35","male","secondary","employed","Industry",21109
"Rwanda",2015,"25-35","male","secondary","employed","Services",52052
"Rwanda",2015,"25-35","male","secondary","inactive",NA,8251
"Rwanda",2015,"25-35","male","secondary","student",NA,19374
"Rwanda",2015,"25-35","male","secondary","unemployed",NA,21529
"Rwanda",2015,"25-35","male","tertiary","employed","Agriculture",4219
"Rwanda",2015,"25-35","male","tertiary","employed","Industry",2870
"Rwanda",2015,"25-35","male","tertiary","employed","Services",16569
"Rwanda",2015,"25-35","male","tertiary","student",NA,3870
"Rwanda",2015,"25-35","male","tertiary","unemployed",NA,8487
"Rwanda",2016,"15-24","female","no","employed","Agriculture",247800
"Rwanda",2016,"15-24","female","no","employed","Industry",3991
"Rwanda",2016,"15-24","female","no","employed","Services",41879
"Rwanda",2016,"15-24","female","no","inactive",NA,208107
"Rwanda",2016,"15-24","female","no","student",NA,100997
"Rwanda",2016,"15-24","female","no","unemployed",NA,60551
"Rwanda",2016,"15-24","female","primary","employed","Agriculture",27922
"Rwanda",2016,"15-24","female","primary","employed","Industry",5369
"Rwanda",2016,"15-24","female","primary","employed","Services",15275
"Rwanda",2016,"15-24","female","primary","inactive",NA,26537
"Rwanda",2016,"15-24","female","primary","student",NA,119448
"Rwanda",2016,"15-24","female","primary","unemployed",NA,8396
"Rwanda",2016,"15-24","female","secondary","employed","Agriculture",22944
"Rwanda",2016,"15-24","female","secondary","employed","Industry",5866
"Rwanda",2016,"15-24","female","secondary","employed","Services",21996
"Rwanda",2016,"15-24","female","secondary","inactive",NA,26252
"Rwanda",2016,"15-24","female","secondary","student",NA,180999
"Rwanda",2016,"15-24","female","secondary","unemployed",NA,15942
"Rwanda",2016,"15-24","female","tertiary","employed","Agriculture",375
"Rwanda",2016,"15-24","female","tertiary","employed","Services",1987
"Rwanda",2016,"15-24","female","tertiary","student",NA,10830
"Rwanda",2016,"15-24","female","tertiary","unemployed",NA,1743
"Rwanda",2016,"15-24","male","no","employed","Agriculture",172007
"Rwanda",2016,"15-24","male","no","employed","Industry",23932
"Rwanda",2016,"15-24","male","no","employed","Services",42754
"Rwanda",2016,"15-24","male","no","inactive",NA,100971
"Rwanda",2016,"15-24","male","no","student",NA,72053
"Rwanda",2016,"15-24","male","no","unemployed",NA,27091
"Rwanda",2016,"15-24","male","primary","employed","Agriculture",38874
"Rwanda",2016,"15-24","male","primary","employed","Industry",35520
"Rwanda",2016,"15-24","male","primary","employed","Services",59164
"Rwanda",2016,"15-24","male","primary","inactive",NA,38785
"Rwanda",2016,"15-24","male","primary","student",NA,234680
"Rwanda",2016,"15-24","male","primary","unemployed",NA,27091
"Rwanda",2016,"15-24","male","secondary","employed","Agriculture",14491
"Rwanda",2016,"15-24","male","secondary","employed","Industry",16522
"Rwanda",2016,"15-24","male","secondary","employed","Services",28071
"Rwanda",2016,"15-24","male","secondary","inactive",NA,15279
"Rwanda",2016,"15-24","male","secondary","student",NA,143581
"Rwanda",2016,"15-24","male","secondary","unemployed",NA,22445
"Rwanda",2016,"15-24","male","tertiary","employed","Industry",507
"Rwanda",2016,"15-24","male","tertiary","employed","Services",2300
"Rwanda",2016,"15-24","male","tertiary","student",NA,9420
"Rwanda",2016,"15-24","male","tertiary","unemployed",NA,3003
"Rwanda",2016,"25-35","female","no","employed","Agriculture",353873
"Rwanda",2016,"25-35","female","no","employed","Industry",8256
"Rwanda",2016,"25-35","female","no","employed","Services",43249
"Rwanda",2016,"25-35","female","no","inactive",NA,334725
"Rwanda",2016,"25-35","female","no","unemployed",NA,38453
"Rwanda",2016,"25-35","female","primary","employed","Agriculture",54465
"Rwanda",2016,"25-35","female","primary","employed","Industry",6416
"Rwanda",2016,"25-35","female","primary","employed","Services",19977
"Rwanda",2016,"25-35","female","primary","inactive",NA,32019
"Rwanda",2016,"25-35","female","primary","student",NA,10832
"Rwanda",2016,"25-35","female","primary","unemployed",NA,9494
"Rwanda",2016,"25-35","female","secondary","employed","Agriculture",41325
"Rwanda",2016,"25-35","female","secondary","employed","Industry",7169
"Rwanda",2016,"25-35","female","secondary","employed","Services",40522
"Rwanda",2016,"25-35","female","secondary","inactive",NA,31505
"Rwanda",2016,"25-35","female","secondary","student",NA,15726
"Rwanda",2016,"25-35","female","secondary","unemployed",NA,17500
"Rwanda",2016,"25-35","female","tertiary","employed","Agriculture",2011
"Rwanda",2016,"25-35","female","tertiary","employed","Industry",1657
"Rwanda",2016,"25-35","female","tertiary","employed","Services",19307
"Rwanda",2016,"25-35","female","tertiary","student",NA,7380
"Rwanda",2016,"25-35","female","tertiary","unemployed",NA,7602
"Rwanda",2016,"25-35","male","no","employed","Agriculture",248369
"Rwanda",2016,"25-35","male","no","employed","Industry",50111
"Rwanda",2016,"25-35","male","no","employed","Services",70887
"Rwanda",2016,"25-35","male","no","inactive",NA,134633
"Rwanda",2016,"25-35","male","no","unemployed",NA,30504
"Rwanda",2016,"25-35","male","primary","employed","Agriculture",96558
"Rwanda",2016,"25-35","male","primary","employed","Industry",50218
"Rwanda",2016,"25-35","male","primary","employed","Services",76865
"Rwanda",2016,"25-35","male","primary","inactive",NA,36486
"Rwanda",2016,"25-35","male","primary","student",NA,17331
"Rwanda",2016,"25-35","male","primary","unemployed",NA,23820
"Rwanda",2016,"25-35","male","secondary","employed","Agriculture",32263
"Rwanda",2016,"25-35","male","secondary","employed","Industry",25625
"Rwanda",2016,"25-35","male","secondary","employed","Services",57127
"Rwanda",2016,"25-35","male","secondary","inactive",NA,9803
"Rwanda",2016,"25-35","male","secondary","student",NA,19846
"Rwanda",2016,"25-35","male","secondary","unemployed",NA,19816
"Rwanda",2016,"25-35","male","tertiary","employed","Agriculture",4122
"Rwanda",2016,"25-35","male","tertiary","employed","Industry",3416
"Rwanda",2016,"25-35","male","tertiary","employed","Services",18806
"Rwanda",2016,"25-35","male","tertiary","student",NA,5730
"Rwanda",2016,"25-35","male","tertiary","unemployed",NA,5930
"Rwanda",2017,"15-24","female","no","employed","Agriculture",280068
"Rwanda",2017,"15-24","female","no","employed","Industry",9574
"Rwanda",2017,"15-24","female","no","employed","Services",57637
"Rwanda",2017,"15-24","female","no","inactive",NA,239976
"Rwanda",2017,"15-24","female","no","student",NA,2365
"Rwanda",2017,"15-24","female","no","unemployed",NA,76289
"Rwanda",2017,"15-24","female","primary","employed","Agriculture",10104
"Rwanda",2017,"15-24","female","primary","employed","Industry",6904
"Rwanda",2017,"15-24","female","primary","employed","Services",13508
"Rwanda",2017,"15-24","female","primary","inactive",NA,14969
"Rwanda",2017,"15-24","female","primary","student",NA,161744
"Rwanda",2017,"15-24","female","primary","unemployed",NA,5363
"Rwanda",2017,"15-24","female","secondary","employed","Agriculture",7658
"Rwanda",2017,"15-24","female","secondary","employed","Industry",4435
"Rwanda",2017,"15-24","female","secondary","employed","Services",15341
"Rwanda",2017,"15-24","female","secondary","inactive",NA,14591
"Rwanda",2017,"15-24","female","secondary","student",NA,247950
"Rwanda",2017,"15-24","female","secondary","unemployed",NA,6884
"Rwanda",2017,"15-24","female","tertiary","employed","Services",359
"Rwanda",2017,"15-24","female","tertiary","student",NA,14910
"Rwanda",2017,"15-24","female","tertiary","unemployed",NA,334
"Rwanda",2017,"15-24","male","no","employed","Agriculture",177808
"Rwanda",2017,"15-24","male","no","employed","Industry",34165
"Rwanda",2017,"15-24","male","no","employed","Services",50624
"Rwanda",2017,"15-24","male","no","inactive",NA,110840
"Rwanda",2017,"15-24","male","no","student",NA,41389
"Rwanda",2017,"15-24","male","no","unemployed",NA,32729
"Rwanda",2017,"15-24","male","primary","employed","Agriculture",29419
"Rwanda",2017,"15-24","male","primary","employed","Industry",39576
"Rwanda",2017,"15-24","male","primary","employed","Services",58552
"Rwanda",2017,"15-24","male","primary","inactive",NA,35901
"Rwanda",2017,"15-24","male","primary","student",NA,246725
"Rwanda",2017,"15-24","male","primary","unemployed",NA,28249
"Rwanda",2017,"15-24","male","secondary","employed","Agriculture",9901
"Rwanda",2017,"15-24","male","secondary","employed","Industry",16463
"Rwanda",2017,"15-24","male","secondary","employed","Services",27022
"Rwanda",2017,"15-24","male","secondary","inactive",NA,16418
"Rwanda",2017,"15-24","male","secondary","student",NA,175139
"Rwanda",2017,"15-24","male","secondary","unemployed",NA,18978
"Rwanda",2017,"15-24","male","tertiary","employed","Services",881
"Rwanda",2017,"15-24","male","tertiary","student",NA,13650
"Rwanda",2017,"15-24","male","tertiary","unemployed",NA,1565
"Rwanda",2017,"25-35","female","no","employed","Agriculture",339953
"Rwanda",2017,"25-35","female","no","employed","Industry",10656
"Rwanda",2017,"25-35","female","no","employed","Services",41990
"Rwanda",2017,"25-35","female","no","inactive",NA,333421
"Rwanda",2017,"25-35","female","no","unemployed",NA,38523
"Rwanda",2017,"25-35","female","primary","employed","Agriculture",56754
"Rwanda",2017,"25-35","female","primary","employed","Industry",8525
"Rwanda",2017,"25-35","female","primary","employed","Services",20970
"Rwanda",2017,"25-35","female","primary","inactive",NA,33467
"Rwanda",2017,"25-35","female","primary","student",NA,11226
"Rwanda",2017,"25-35","female","primary","unemployed",NA,10141
"Rwanda",2017,"25-35","female","secondary","employed","Agriculture",44295
"Rwanda",2017,"25-35","female","secondary","employed","Industry",9999
"Rwanda",2017,"25-35","female","secondary","employed","Services",45727
"Rwanda",2017,"25-35","female","secondary","inactive",NA,30336
"Rwanda",2017,"25-35","female","secondary","student",NA,16374
"Rwanda",2017,"25-35","female","secondary","unemployed",NA,18609
"Rwanda",2017,"25-35","female","tertiary","employed","Agriculture",1872
"Rwanda",2017,"25-35","female","tertiary","employed","Industry",1994
"Rwanda",2017,"25-35","female","tertiary","employed","Services",20586
"Rwanda",2017,"25-35","female","tertiary","student",NA,8340
"Rwanda",2017,"25-35","female","tertiary","unemployed",NA,6706
"Rwanda",2017,"25-35","male","no","employed","Agriculture",231322
"Rwanda",2017,"25-35","male","no","employed","Industry",57611
"Rwanda",2017,"25-35","male","no","employed","Services",68884
"Rwanda",2017,"25-35","male","no","inactive",NA,134064
"Rwanda",2017,"25-35","male","no","unemployed",NA,30961
"Rwanda",2017,"25-35","male","primary","employed","Agriculture",95118
"Rwanda",2017,"25-35","male","primary","employed","Industry",58886
"Rwanda",2017,"25-35","male","primary","employed","Services",77829
"Rwanda",2017,"25-35","male","primary","inactive",NA,38947
"Rwanda",2017,"25-35","male","primary","student",NA,17598
"Rwanda",2017,"25-35","male","primary","unemployed",NA,25755
"Rwanda",2017,"25-35","male","secondary","employed","Agriculture",31593
"Rwanda",2017,"25-35","male","secondary","employed","Industry",30371
"Rwanda",2017,"25-35","male","secondary","employed","Services",61684
"Rwanda",2017,"25-35","male","secondary","inactive",NA,10468
"Rwanda",2017,"25-35","male","secondary","student",NA,20215
"Rwanda",2017,"25-35","male","secondary","unemployed",NA,19764
"Rwanda",2017,"25-35","male","tertiary","employed","Agriculture",3806
"Rwanda",2017,"25-35","male","tertiary","employed","Industry",3830
"Rwanda",2017,"25-35","male","tertiary","employed","Services",20286
"Rwanda",2017,"25-35","male","tertiary","student",NA,7290
"Rwanda",2017,"25-35","male","tertiary","unemployed",NA,4747
"Rwanda",2018,"15-24","female","no","employed","Agriculture",248678
"Rwanda",2018,"15-24","female","no","employed","Industry",12917
"Rwanda",2018,"15-24","female","no","employed","Services",63720
"Rwanda",2018,"15-24","female","no","inactive",NA,272606
"Rwanda",2018,"15-24","female","no","unemployed",NA,70735
"Rwanda",2018,"15-24","female","primary","employed","Agriculture",4121
"Rwanda",2018,"15-24","female","primary","employed","Industry",5826
"Rwanda",2018,"15-24","female","primary","employed","Services",9186
"Rwanda",2018,"15-24","female","primary","inactive",NA,11951
"Rwanda",2018,"15-24","female","primary","student",NA,186657
"Rwanda",2018,"15-24","female","primary","unemployed",NA,4469
"Rwanda",2018,"15-24","female","secondary","employed","Agriculture",3596
"Rwanda",2018,"15-24","female","secondary","employed","Industry",4366
"Rwanda",2018,"15-24","female","secondary","employed","Services",10837
"Rwanda",2018,"15-24","female","secondary","inactive",NA,12369
"Rwanda",2018,"15-24","female","secondary","student",NA,282076
"Rwanda",2018,"15-24","female","secondary","unemployed",NA,6521
"Rwanda",2018,"15-24","female","tertiary","student",NA,15510
"Rwanda",2018,"15-24","male","no","employed","Agriculture",179920
"Rwanda",2018,"15-24","male","no","employed","Industry",60750
"Rwanda",2018,"15-24","male","no","employed","Services",71992
"Rwanda",2018,"15-24","male","no","inactive",NA,144112
"Rwanda",2018,"15-24","male","primary","employed","Agriculture",5569
"Rwanda",2018,"15-24","male","primary","employed","Industry",25797
"Rwanda",2018,"15-24","male","primary","employed","Services",39350
"Rwanda",2018,"15-24","male","primary","inactive",NA,20662
"Rwanda",2018,"15-24","male","primary","student",NA,298897
"Rwanda",2018,"15-24","male","primary","unemployed",NA,52474
"Rwanda",2018,"15-24","male","secondary","employed","Agriculture",1870
"Rwanda",2018,"15-24","male","secondary","employed","Industry",9868
"Rwanda",2018,"15-24","male","secondary","employed","Services",19340
"Rwanda",2018,"15-24","male","secondary","inactive",NA,9524
"Rwanda",2018,"15-24","male","secondary","student",NA,215581
"Rwanda",2018,"15-24","male","secondary","unemployed",NA,31312
"Rwanda",2018,"15-24","male","tertiary","employed","Services",541
"Rwanda",2018,"15-24","male","tertiary","student",NA,14370
"Rwanda",2018,"15-24","male","tertiary","unemployed",NA,2033
"Rwanda",2018,"25-35","female","no","employed","Agriculture",277664
"Rwanda",2018,"25-35","female","no","employed","Industry",10537
"Rwanda",2018,"25-35","female","no","employed","Services",34826
"Rwanda",2018,"25-35","female","no","inactive",NA,399840
"Rwanda",2018,"25-35","female","no","unemployed",NA,27714
"Rwanda",2018,"25-35","female","primary","employed","Agriculture",51701
"Rwanda",2018,"25-35","female","primary","employed","Industry",9513
"Rwanda",2018,"25-35","female","primary","employed","Services",20632
"Rwanda",2018,"25-35","female","primary","inactive",NA,50601
"Rwanda",2018,"25-35","female","primary","student",NA,6582
"Rwanda",2018,"25-35","female","primary","unemployed",NA,9900
"Rwanda",2018,"25-35","female","secondary","employed","Agriculture",39940
"Rwanda",2018,"25-35","female","secondary","employed","Industry",11167
"Rwanda",2018,"25-35","female","secondary","employed","Services",44966
"Rwanda",2018,"25-35","female","secondary","inactive",NA,40248
"Rwanda",2018,"25-35","female","secondary","student",NA,19490
"Rwanda",2018,"25-35","female","secondary","unemployed",NA,21070
"Rwanda",2018,"25-35","female","tertiary","employed","Agriculture",1619
"Rwanda",2018,"25-35","female","tertiary","employed","Industry",2144
"Rwanda",2018,"25-35","female","tertiary","employed","Services",20771
"Rwanda",2018,"25-35","female","tertiary","student",NA,9330
"Rwanda",2018,"25-35","female","tertiary","unemployed",NA,7121
"Rwanda",2018,"25-35","male","no","employed","Agriculture",180720
"Rwanda",2018,"25-35","male","no","employed","Industry",54031
"Rwanda",2018,"25-35","male","no","employed","Services",56035
"Rwanda",2018,"25-35","male","no","inactive",NA,196904
"Rwanda",2018,"25-35","male","no","unemployed",NA,23567
"Rwanda",2018,"25-35","male","primary","employed","Agriculture",89266
"Rwanda",2018,"25-35","male","primary","employed","Industry",65495
"Rwanda",2018,"25-35","male","primary","employed","Services",74638
"Rwanda",2018,"25-35","male","primary","inactive",NA,61338
"Rwanda",2018,"25-35","male","primary","student",NA,12793
"Rwanda",2018,"25-35","male","primary","unemployed",NA,23297
"Rwanda",2018,"25-35","male","secondary","employed","Agriculture",31254
"Rwanda",2018,"25-35","male","secondary","employed","Industry",33324
"Rwanda",2018,"25-35","male","secondary","employed","Services",61407
"Rwanda",2018,"25-35","male","secondary","inactive",NA,11455
"Rwanda",2018,"25-35","male","secondary","student",NA,26639
"Rwanda",2018,"25-35","male","secondary","unemployed",NA,19601
"Rwanda",2018,"25-35","male","tertiary","employed","Agriculture",3659
"Rwanda",2018,"25-35","male","tertiary","employed","Industry",4245
"Rwanda",2018,"25-35","male","tertiary","employed","Services",21507
"Rwanda",2018,"25-35","male","tertiary","student",NA,7260
"Rwanda",2018,"25-35","male","tertiary","unemployed",NA,5255
"Rwanda",2019,"15-24","female","no","employed","Agriculture",229947
"Rwanda",2019,"15-24","female","no","employed","Industry",13115
"Rwanda",2019,"15-24","female","no","employed","Services",67620
"Rwanda",2019,"15-24","female","no","inactive",NA,289639
"Rwanda",2019,"15-24","female","no","student",NA,1348
"Rwanda",2019,"15-24","female","no","unemployed",NA,68944
"Rwanda",2019,"15-24","female","primary","employed","Agriculture",7481
"Rwanda",2019,"15-24","female","primary","employed","Industry",9503
"Rwanda",2019,"15-24","female","primary","employed","Services",16187
"Rwanda",2019,"15-24","female","primary","inactive",NA,21068
"Rwanda",2019,"15-24","female","primary","student",NA,171725
"Rwanda",2019,"15-24","female","primary","unemployed",NA,5878
"Rwanda",2019,"15-24","female","secondary","employed","Agriculture",6531
"Rwanda",2019,"15-24","female","secondary","employed","Industry",6416
"Rwanda",2019,"15-24","female","secondary","employed","Services",19901
"Rwanda",2019,"15-24","female","secondary","inactive",NA,20667
"Rwanda",2019,"15-24","female","secondary","student",NA,281166
"Rwanda",2019,"15-24","female","secondary","unemployed",NA,7958
"Rwanda",2019,"15-24","female","tertiary","employed","Services",393
"Rwanda",2019,"15-24","female","tertiary","student",NA,15630
"Rwanda",2019,"15-24","male","no","employed","Agriculture",170006
"Rwanda",2019,"15-24","male","no","employed","Industry",51173
"Rwanda",2019,"15-24","male","no","employed","Services",71345
"Rwanda",2019,"15-24","male","no","inactive",NA,173215
"Rwanda",2019,"15-24","male","primary","employed","Agriculture",9491
"Rwanda",2019,"15-24","male","primary","employed","Industry",31254
"Rwanda",2019,"15-24","male","primary","employed","Services",51852
"Rwanda",2019,"15-24","male","primary","inactive",NA,28481
"Rwanda",2019,"15-24","male","primary","student",NA,276118
"Rwanda",2019,"15-24","male","primary","unemployed",NA,49835
"Rwanda",2019,"15-24","male","secondary","employed","Agriculture",3492
"Rwanda",2019,"15-24","male","secondary","employed","Industry",12265
"Rwanda",2019,"15-24","male","secondary","employed","Services",25656
"Rwanda",2019,"15-24","male","secondary","inactive",NA,13837
"Rwanda",2019,"15-24","male","secondary","student",NA,222951
"Rwanda",2019,"15-24","male","secondary","unemployed",NA,32874
"Rwanda",2019,"15-24","male","tertiary","employed","Services",678
"Rwanda",2019,"15-24","male","tertiary","student",NA,15090
"Rwanda",2019,"15-24","male","tertiary","unemployed",NA,1961
"Rwanda",2019,"25-35","female","no","employed","Agriculture",249399
"Rwanda",2019,"25-35","female","no","employed","Industry",13400
"Rwanda",2019,"25-35","female","no","employed","Services",43877
"Rwanda",2019,"25-35","female","no","inactive",NA,403204
"Rwanda",2019,"25-35","female","no","unemployed",NA,26682
"Rwanda",2019,"25-35","female","primary","employed","Agriculture",44583
"Rwanda",2019,"25-35","female","primary","employed","Industry",11650
"Rwanda",2019,"25-35","female","primary","employed","Services",24637
"Rwanda",2019,"25-35","female","primary","inactive",NA,63716
"Rwanda",2019,"25-35","female","primary","unemployed",NA,11973
"Rwanda",2019,"25-35","female","secondary","employed","Agriculture",31125
